device_id,timestamp,consumption,flow_rate,pressure,temperature,ph,turbidity,conductivity,dissolved_oxygen,lat,lng
iot_device_038,2025-07-15T18:04:15.750604,61.01,1.03,4.26,15.4,7.97,1.65,793.0,6.5,37.957023,-109.505658
iot_device_035,2025-07-15T19:04:15.750604,134.23,2.73,7.44,18.8,7.53,1.74,416.0,9.2,29.068449,-110.570398
iot_device_041,2025-07-15T20:04:15.750604,112.65,3.76,3.14,18.6,7.37,2.88,531.0,7.8,42.048493,-82.061252
iot_device_043,2025-07-15T21:04:15.750604,106.48,4.7,5.24,17.2,6.59,3.5,263.0,10.4,42.93748,-116.806212
iot_device_027,2025-07-15T22:04:15.750604,156.6,3.67,6.84,20.3,7.84,2.15,397.0,7.3,46.025588,-78.063709
iot_device_025,2025-07-15T23:04:15.750604,37.47,1.42,4.08,15.2,7.49,0.47,570.0,9.7,34.469108,-104.709621
iot_device_007,2025-07-16T00:04:15.750604,25.09,2.87,3.03,16.6,7.24,1.73,371.0,8.5,38.578707,-97.050244
iot_device_024,2025-07-16T01:04:15.750604,32.18,2.88,4.19,22.3,7.33,0.72,202.0,10.8,25.345379,-81.558774
iot_device_047,2025-07-16T02:04:15.750604,11.02,4.48,3.18,17.9,7.05,3.31,346.0,11.6,37.363675,-74.950578
iot_device_010,2025-07-16T03:04:15.750604,18.83,3.01,6.96,16.8,6.92,1.49,748.0,6.7,27.693824,-72.733181
iot_device_033,2025-07-16T04:04:15.750604,140.27,3.27,6.25,20.0,8.19,2.72,554.0,9.2,25.039415,-95.237396
iot_device_008,2025-07-16T05:04:15.750604,23.63,4.71,2.65,16.9,7.01,1.49,302.0,11.9,29.225395,-110.56038
iot_device_013,2025-07-16T06:04:15.750604,141.1,2.87,4.65,17.8,7.39,1.37,502.0,11.8,38.204664,-74.213385
iot_device_048,2025-07-16T07:04:15.750604,114.67,4.95,5.84,23.8,8.31,3.35,352.0,11.2,40.51324,-110.547921
iot_device_025,2025-07-16T08:04:15.750604,134.44,1.94,3.78,22.7,8.47,0.71,211.0,6.4,39.005377,-115.939441
iot_device_048,2025-07-16T09:04:15.750604,84.17,4.61,6.08,20.4,6.95,0.39,570.0,11.4,43.065441,-113.098577
iot_device_031,2025-07-16T10:04:15.750604,20.16,0.93,4.63,20.4,7.54,0.35,201.0,9.2,26.616808,-102.889414
iot_device_035,2025-07-16T11:04:15.750604,35.65,1.31,7.02,24.8,7.48,1.52,572.0,10.4,29.204788,-96.273466
iot_device_050,2025-07-16T12:04:15.750604,20.94,3.31,5.1,15.3,7.71,1.2,270.0,9.9,26.443958,-77.255689
iot_device_005,2025-07-16T13:04:15.750604,37.48,1.28,2.69,24.4,7.37,2.35,741.0,10.7,33.940173,-74.873635
iot_device_038,2025-07-16T14:04:15.750604,16.97,2.86,4.18,15.4,7.47,3.56,486.0,11.9,44.675416,-88.975171
iot_device_033,2025-07-16T15:04:15.750604,16.97,0.54,4.28,15.4,7.96,3.98,678.0,9.2,35.208786,-105.878536
iot_device_011,2025-07-16T16:04:15.750604,32.9,2.88,4.72,23.9,7.72,1.89,553.0,11.0,44.265367,-95.357025
iot_device_020,2025-07-16T17:04:15.750604,56.8,4.2,5.64,21.0,7.5,1.69,335.0,11.3,34.302463,-113.780324
iot_device_043,2025-07-16T18:04:15.750604,64.79,4.81,5.68,18.0,6.99,4.58,630.0,7.6,33.264165,-112.064333
iot_device_003,2025-07-16T19:04:15.750604,152.45,0.5,6.44,24.1,7.23,2.82,218.0,11.4,45.991442,-111.545199
iot_device_042,2025-07-16T20:04:15.750604,113.49,1.68,7.15,18.3,7.42,3.69,646.0,8.8,42.444577,-88.50324
iot_device_041,2025-07-16T21:04:15.750604,156.16,3.38,5.69,20.6,7.34,1.1,512.0,9.8,27.565639,-99.638501
iot_device_004,2025-07-16T22:04:15.750604,169.0,3.45,5.64,18.9,6.8,2.76,330.0,8.9,36.90618,-86.960278
iot_device_017,2025-07-16T23:04:15.750604,39.75,2.34,6.59,24.5,7.82,4.39,302.0,6.1,32.789779,-88.333367
iot_device_047,2025-07-17T00:04:15.750604,35.81,1.34,3.56,19.2,8.23,1.58,715.0,11.3,49.226247,-107.583392
iot_device_002,2025-07-17T01:04:15.750604,39.36,4.46,6.79,16.6,7.44,4.17,356.0,8.9,45.161291,-98.091106
iot_device_033,2025-07-17T02:04:15.750604,23.45,1.62,2.86,16.5,6.79,1.54,677.0,10.7,36.959867,-82.709536
iot_device_039,2025-07-17T03:04:15.750604,28.74,1.19,3.55,15.1,7.34,1.13,259.0,11.4,47.656911,-97.676912
iot_device_035,2025-07-17T04:04:15.750604,16.02,4.15,3.61,22.1,8.21,0.03,274.0,11.4,31.260482,-91.10865
iot_device_029,2025-07-17T05:04:15.750604,32.55,2.04,2.16,16.8,6.64,0.48,480.0,8.9,48.97748,-114.186905
iot_device_006,2025-07-17T06:04:15.750604,120.11,4.25,3.79,15.6,6.82,4.87,577.0,10.8,45.434345,-77.058365
iot_device_002,2025-07-17T07:04:15.750604,54.1,2.24,2.86,21.8,8.16,2.3,517.0,8.4,36.647088,-84.884449
iot_device_017,2025-07-17T08:04:15.750604,92.9,4.28,3.25,24.9,7.09,2.04,754.0,10.0,45.840826,-90.207227
iot_device_003,2025-07-17T09:04:15.750604,76.66,3.14,5.45,17.8,7.6,2.97,451.0,8.9,30.342491,-115.674418
iot_device_039,2025-07-17T10:04:15.750604,36.8,1.72,6.15,18.4,6.87,0.04,275.0,8.4,49.072313,-83.487326
iot_device_010,2025-07-17T11:04:15.750604,16.43,2.76,2.5,20.3,7.63,0.13,672.0,11.7,47.55305,-94.359504
iot_device_047,2025-07-17T12:04:15.750604,24.97,4.7,3.74,17.1,6.79,2.09,741.0,7.2,33.986306,-90.179104
iot_device_048,2025-07-17T13:04:15.750604,27.13,4.1,3.04,17.5,7.2,2.08,321.0,7.5,34.31644,-85.030824
iot_device_035,2025-07-17T14:04:15.750604,15.8,4.93,5.54,20.5,6.51,3.79,377.0,8.3,43.714209,-86.687079
iot_device_038,2025-07-17T15:04:15.750604,16.88,0.52,7.42,16.2,6.55,3.52,398.0,9.1,30.948176,-103.129906
iot_device_012,2025-07-17T16:04:15.750604,11.83,0.62,7.3,22.4,8.1,0.62,304.0,8.3,49.91446,-116.259318
iot_device_002,2025-07-17T17:04:15.750604,10.03,1.94,7.61,20.6,6.93,0.67,546.0,11.0,38.873721,-113.142895
iot_device_037,2025-07-17T18:04:15.750604,103.44,1.71,4.87,19.1,8.44,0.13,429.0,9.3,45.153693,-82.75342
iot_device_036,2025-07-17T19:04:15.750604,147.6,4.91,2.08,22.3,7.23,0.56,627.0,10.9,26.27422,-70.427142
iot_device_027,2025-07-17T20:04:15.750604,63.65,4.13,7.17,19.7,8.02,4.52,220.0,8.4,25.631518,-77.363746
iot_device_033,2025-07-17T21:04:15.750604,171.39,1.36,5.44,19.6,7.95,2.04,454.0,10.9,26.790219,-77.71048
iot_device_033,2025-07-17T22:04:15.750604,111.46,1.02,2.24,18.0,8.1,1.32,398.0,9.6,49.3292,-70.628794
iot_device_021,2025-07-17T23:04:15.750604,33.95,1.3,3.97,21.4,8.48,3.16,540.0,10.1,47.574365,-115.419045
iot_device_019,2025-07-18T00:04:15.750604,34.51,3.74,5.1,20.3,7.39,1.65,664.0,6.1,28.831974,-90.562958
iot_device_011,2025-07-18T01:04:15.750604,28.19,4.13,4.28,22.7,6.51,0.39,618.0,11.3,28.476934,-81.893087
iot_device_003,2025-07-18T02:04:15.750604,16.12,2.87,5.13,23.0,7.41,3.11,727.0,7.2,35.193532,-119.311341
iot_device_007,2025-07-18T03:04:15.750604,11.38,2.82,6.61,18.5,7.62,2.67,523.0,8.4,33.727893,-91.009173
iot_device_010,2025-07-18T04:04:15.750604,20.81,0.63,4.14,15.3,7.13,4.56,422.0,6.9,43.731453,-75.654148
iot_device_025,2025-07-18T05:04:15.750604,12.53,4.74,2.98,22.8,7.69,1.32,376.0,7.2,25.04146,-92.214623
iot_device_009,2025-07-18T06:04:15.750604,106.07,3.72,2.41,19.8,8.39,1.15,307.0,10.7,48.028853,-116.696967
iot_device_031,2025-07-18T07:04:15.750604,92.74,1.51,6.1,17.2,7.67,4.38,722.0,6.3,47.817364,-115.674598
iot_device_040,2025-07-18T08:04:15.750604,145.17,2.31,2.32,19.1,8.26,3.95,229.0,6.5,27.629596,-77.048734
iot_device_009,2025-07-18T09:04:15.750604,93.93,0.74,6.67,16.2,7.63,2.6,227.0,6.4,49.917841,-97.407287
iot_device_038,2025-07-18T10:04:15.750604,35.0,0.58,7.46,20.5,7.78,3.89,768.0,10.6,30.756583,-76.229265
iot_device_050,2025-07-18T11:04:15.750604,14.65,3.97,4.11,21.4,7.07,1.58,630.0,8.8,49.489455,-103.807803
iot_device_006,2025-07-18T12:04:15.750604,38.86,2.93,7.66,21.0,7.18,0.55,768.0,7.2,38.914684,-118.825841
iot_device_050,2025-07-18T13:04:15.750604,35.83,3.53,6.37,15.1,8.08,3.76,613.0,6.3,48.09797,-83.14034
iot_device_016,2025-07-18T14:04:15.750604,20.89,1.24,7.34,22.3,8.16,4.26,553.0,9.8,28.631286,-91.465835
iot_device_045,2025-07-18T15:04:15.750604,31.36,3.29,5.2,21.3,6.88,4.15,785.0,10.6,36.195013,-119.079784
iot_device_031,2025-07-18T16:04:15.750604,26.0,0.57,3.68,17.8,7.39,1.12,492.0,10.9,38.56527,-97.566248
iot_device_007,2025-07-18T17:04:15.750604,18.33,1.11,6.08,23.5,6.87,3.07,589.0,10.5,39.221443,-95.989992
iot_device_050,2025-07-18T18:04:15.750604,141.39,1.97,2.74,18.9,8.2,4.32,431.0,10.4,46.740828,-93.103496
iot_device_006,2025-07-18T19:04:15.750604,590.59,3.88,7.81,18.2,8.5,3.24,398.0,10.2,41.522912,-76.058698
iot_device_041,2025-07-18T20:04:15.750604,101.2,3.41,3.58,20.3,8.19,2.34,240.0,11.7,30.325088,-96.675996
iot_device_035,2025-07-18T21:04:15.750604,133.06,3.43,3.27,24.7,8.08,1.15,264.0,8.1,47.413374,-108.973651
iot_device_034,2025-07-18T22:04:15.750604,79.32,4.7,4.47,17.4,7.3,0.59,203.0,11.2,29.821591,-76.696334
iot_device_040,2025-07-18T23:04:15.750604,19.75,3.97,7.69,21.9,8.13,1.09,358.0,6.2,37.167168,-85.684863
iot_device_022,2025-07-19T00:04:15.750604,31.57,4.26,7.37,20.1,8.42,4.44,754.0,11.1,37.817347,-109.69746
iot_device_046,2025-07-19T01:04:15.750604,39.16,0.71,7.07,21.9,6.86,2.21,431.0,8.4,43.771766,-101.044132
iot_device_037,2025-07-19T02:04:15.750604,19.94,2.91,4.01,15.0,7.17,2.68,608.0,10.1,49.837592,-99.27906
iot_device_050,2025-07-19T03:04:15.750604,13.74,4.6,2.72,17.6,7.82,4.27,657.0,6.5,36.275022,-84.850967
iot_device_038,2025-07-19T04:04:15.750604,14.15,2.7,6.49,24.5,7.14,4.43,526.0,8.4,31.127978,-117.119398
iot_device_038,2025-07-19T05:04:15.750604,25.87,3.95,3.17,24.4,8.41,1.91,705.0,11.3,33.961256,-99.406832
iot_device_031,2025-07-19T06:04:15.750604,107.81,3.77,3.74,24.8,8.25,1.41,756.0,9.2,43.716793,-84.195569
iot_device_025,2025-07-19T07:04:15.750604,70.96,2.87,2.21,17.1,8.06,2.44,562.0,10.4,45.26241,-107.635068
iot_device_022,2025-07-19T08:04:15.750604,133.13,4.38,7.18,21.4,8.42,1.38,754.0,7.5,34.296538,-97.172645
iot_device_021,2025-07-19T09:04:15.750604,77.19,3.93,2.16,16.3,7.9,3.51,565.0,8.7,28.924955,-106.165856
iot_device_028,2025-07-19T10:04:15.750604,27.58,0.97,5.1,24.5,7.39,2.53,559.0,8.9,37.243043,-112.589199
iot_device_023,2025-07-19T11:04:15.750604,24.32,2.53,6.75,25.0,8.05,4.29,413.0,10.7,39.660757,-86.655956
iot_device_002,2025-07-19T12:04:15.750604,30.44,4.76,3.94,16.4,6.55,3.48,304.0,11.9,35.635883,-95.706404
iot_device_011,2025-07-19T13:04:15.750604,23.15,1.63,4.82,16.5,7.63,3.81,530.0,7.9,27.025059,-119.044204
iot_device_041,2025-07-19T14:04:15.750604,29.44,3.08,7.33,24.1,8.27,1.62,677.0,8.2,36.67712,-72.962427
iot_device_015,2025-07-19T15:04:15.750604,26.02,3.56,7.43,21.2,8.09,1.38,542.0,10.4,49.988707,-82.088264
iot_device_019,2025-07-19T16:04:15.750604,14.51,1.71,7.41,15.8,7.22,2.88,262.0,9.7,46.27046,-116.569719
iot_device_007,2025-07-19T17:04:15.750604,10.9,4.46,4.11,15.7,6.78,1.12,571.0,6.7,27.276308,-77.115502
iot_device_050,2025-07-19T18:04:15.750604,166.41,4.52,6.14,20.4,6.62,0.57,463.0,11.1,38.290511,-100.262436
iot_device_044,2025-07-19T19:04:15.750604,70.19,3.24,5.94,24.0,8.35,4.66,513.0,7.5,39.007347,-101.396594
iot_device_040,2025-07-19T20:04:15.750604,101.66,0.55,6.6,18.5,7.31,3.34,254.0,10.0,33.683871,-110.704295
iot_device_048,2025-07-19T21:04:15.750604,84.63,4.51,3.76,21.3,7.44,1.58,424.0,8.2,45.343282,-77.776469
iot_device_035,2025-07-19T22:04:15.750604,105.69,2.87,5.8,21.0,7.85,2.81,557.0,10.1,49.487289,-75.849236
iot_device_045,2025-07-19T23:04:15.750604,19.86,0.61,4.92,22.6,7.74,2.64,780.0,8.3,25.858204,-108.22804
iot_device_005,2025-07-20T00:04:15.750604,37.14,1.07,6.95,16.8,7.46,0.68,252.0,9.2,39.737617,-93.882434
iot_device_043,2025-07-20T01:04:15.750604,31.54,4.52,4.53,19.0,7.9,3.95,759.0,6.8,33.159041,-81.159561
iot_device_014,2025-07-20T02:04:15.750604,36.69,1.07,6.59,23.6,7.95,2.63,763.0,8.9,47.275595,-72.180735
iot_device_001,2025-07-20T03:04:15.750604,25.88,3.66,5.28,16.1,7.01,0.6,588.0,10.8,26.829167,-107.23607
iot_device_032,2025-07-20T04:04:15.750604,19.33,4.88,4.35,24.2,7.77,0.61,354.0,10.4,25.185765,-75.189705
iot_device_017,2025-07-20T05:04:15.750604,37.03,2.01,2.95,23.7,8.2,3.83,713.0,11.0,46.806697,-89.922158
iot_device_043,2025-07-20T06:04:15.750604,138.92,1.19,2.8,25.0,7.97,0.7,495.0,8.6,36.002079,-73.62749
iot_device_018,2025-07-20T07:04:15.750604,139.72,4.95,2.7,16.6,6.83,3.62,706.0,10.2,26.672112,-85.955574
iot_device_036,2025-07-20T08:04:15.750604,69.12,0.92,6.07,23.3,7.44,2.69,536.0,9.0,43.839721,-104.360735
iot_device_021,2025-07-20T09:04:15.750604,92.03,0.7,4.77,17.9,7.74,2.2,328.0,7.5,42.848798,-99.263326
iot_device_033,2025-07-20T10:04:15.750604,11.31,4.84,7.73,21.3,8.23,0.96,527.0,8.4,34.842393,-98.986082
iot_device_024,2025-07-20T11:04:15.750604,15.07,2.82,6.61,23.7,7.68,1.06,670.0,7.3,39.567973,-110.777671
iot_device_040,2025-07-20T12:04:15.750604,37.54,0.65,6.36,23.7,7.14,4.87,441.0,11.2,29.311844,-85.462516
iot_device_040,2025-07-20T13:04:15.750604,15.29,4.93,5.7,20.6,7.35,1.03,337.0,9.4,41.793733,-92.059811
iot_device_003,2025-07-20T14:04:15.750604,32.23,2.5,4.15,24.0,7.62,0.73,266.0,6.9,44.885086,-105.828195
iot_device_011,2025-07-20T15:04:15.750604,14.51,2.41,3.36,16.8,6.59,0.75,636.0,7.6,46.950313,-79.896335
iot_device_012,2025-07-20T16:04:15.750604,19.53,1.27,5.07,19.6,6.58,0.55,687.0,7.0,41.400359,-116.181464
iot_device_004,2025-07-20T17:04:15.750604,19.7,3.58,7.69,23.2,8.01,3.46,326.0,7.3,34.976847,-85.509843
iot_device_006,2025-07-20T18:04:15.750604,469.69,1.59,4.5,16.9,6.58,0.05,407.0,11.1,31.310361,-119.197168
iot_device_009,2025-07-20T19:04:15.750604,158.57,3.13,5.94,23.4,6.75,0.67,487.0,11.2,44.06739,-107.173263
iot_device_026,2025-07-20T20:04:15.750604,111.59,4.24,5.72,15.4,6.91,4.86,581.0,8.8,35.390182,-86.468024
iot_device_033,2025-07-20T21:04:15.750604,130.93,3.28,5.83,15.4,7.51,4.05,496.0,11.7,45.025496,-104.990852
iot_device_024,2025-07-20T22:04:15.750604,176.98,4.21,3.48,24.5,6.55,2.35,459.0,7.3,36.492226,-86.934887
iot_device_014,2025-07-20T23:04:15.750604,21.74,2.16,5.57,17.6,6.64,4.05,614.0,11.0,38.28885,-100.046602
iot_device_031,2025-07-21T00:04:15.750604,12.95,0.7,7.17,16.3,7.13,3.5,343.0,6.2,25.988094,-99.330623
iot_device_039,2025-07-21T01:04:15.750604,30.33,1.79,6.36,24.0,7.49,0.05,643.0,7.5,26.281524,-100.096908
iot_device_005,2025-07-21T02:04:15.750604,31.47,1.27,3.56,16.0,7.77,0.85,484.0,10.6,44.029668,-96.708619
iot_device_026,2025-07-21T03:04:15.750604,20.95,0.72,7.34,17.9,8.26,2.3,517.0,6.7,43.980924,-100.43172
iot_device_020,2025-07-21T04:04:15.750604,37.25,1.67,3.85,17.7,6.8,0.86,646.0,10.6,41.51262,-73.073495
iot_device_044,2025-07-21T05:04:15.750604,12.18,2.9,4.21,22.2,8.43,1.11,280.0,11.0,38.669493,-111.920358
iot_device_026,2025-07-21T06:04:15.750604,129.05,1.57,2.63,15.1,7.29,1.12,250.0,7.3,32.654555,-115.418553
iot_device_003,2025-07-21T07:04:15.750604,80.91,1.57,2.84,15.6,7.24,3.12,725.0,6.1,31.470397,-116.885574
iot_device_025,2025-07-21T08:04:15.750604,114.95,4.08,7.22,19.8,6.64,0.6,795.0,10.2,27.99459,-116.41316
iot_device_037,2025-07-21T09:04:15.750604,227.24,1.41,2.62,18.9,8.47,1.97,360.0,7.1,45.088187,-115.46682
iot_device_013,2025-07-21T10:04:15.750604,35.31,2.96,4.79,15.3,7.52,2.29,539.0,9.4,45.457954,-71.206163
iot_device_017,2025-07-21T11:04:15.750604,12.74,4.78,5.87,18.9,7.09,4.52,768.0,7.8,39.677082,-77.917118
iot_device_049,2025-07-21T12:04:15.750604,39.68,0.88,3.95,18.5,7.59,2.96,707.0,6.6,32.066413,-87.342153
iot_device_024,2025-07-21T13:04:15.750604,32.44,4.44,5.39,22.3,6.66,0.24,788.0,7.8,26.23461,-113.786
iot_device_007,2025-07-21T14:04:15.750604,20.37,2.95,7.46,17.9,7.89,2.63,278.0,7.0,29.433376,-71.489973
iot_device_017,2025-07-21T15:04:15.750604,29.77,2.3,2.94,24.6,7.33,4.96,436.0,11.8,33.209263,-91.918515
iot_device_049,2025-07-21T16:04:15.750604,18.49,4.52,2.91,23.2,7.61,0.61,597.0,8.7,33.719953,-95.070768
iot_device_039,2025-07-21T17:04:15.750604,15.07,3.53,6.03,18.5,7.66,3.9,231.0,8.7,49.469749,-70.070147
iot_device_046,2025-07-21T18:04:15.750604,136.68,3.41,7.59,23.9,7.19,1.98,542.0,7.6,32.308175,-89.061588
iot_device_040,2025-07-21T19:04:15.750604,102.42,1.83,3.03,19.2,6.66,4.64,443.0,9.8,27.736366,-76.473292
iot_device_006,2025-07-21T20:04:15.750604,150.56,4.14,2.36,22.9,7.5,4.72,412.0,9.2,25.775281,-84.753875
iot_device_040,2025-07-21T21:04:15.750604,177.58,3.16,2.65,19.7,7.51,1.85,429.0,10.5,27.780398,-80.532675
iot_device_002,2025-07-21T22:04:15.750604,89.56,3.92,7.53,16.3,6.91,2.83,309.0,9.7,44.776983,-95.489885
iot_device_021,2025-07-21T23:04:15.750604,31.98,4.68,4.66,20.2,7.81,0.94,567.0,11.3,46.957504,-71.667389
iot_device_004,2025-07-22T00:04:15.750604,14.53,1.06,3.19,15.3,7.61,0.82,400.0,10.9,30.510987,-96.280373
iot_device_028,2025-07-22T01:04:15.750604,34.46,0.6,5.36,18.7,6.64,2.65,650.0,11.1,29.05209,-88.434874
iot_device_025,2025-07-22T02:04:15.750604,35.72,3.61,3.88,21.3,8.17,1.22,472.0,9.2,42.337915,-80.138003
iot_device_029,2025-07-22T03:04:15.750604,34.65,0.89,3.0,15.3,6.58,0.2,605.0,7.5,40.141971,-75.351273
iot_device_009,2025-07-22T04:04:15.750604,36.12,3.97,5.94,15.4,6.99,0.75,798.0,6.6,35.771182,-74.287158
iot_device_014,2025-07-22T05:04:15.750604,33.66,2.61,7.54,18.7,6.71,3.03,289.0,6.5,49.500734,-95.872235
iot_device_048,2025-07-22T06:04:15.750604,140.11,4.21,2.07,24.8,6.55,0.77,505.0,8.3,45.047863,-74.21915
